theta1,theta2_rel,frac,tau1_rel,mu,gamma,nu_rel,zeta_rel,betaContam,delta,eta,kappa
1.6040656722775262,2.1295916937115926,0.7000594416828689,0.9132784738827113,0.012126137091937645,0.014650053466637456,1.4936687975564238,0.6396380039767839,0.665558312169336,0.05557405591623108,0.9597684880185458,57.89845520354909
1.0926685581337363,1.9089343167622936,0.3346591792871191,0.8425453114135301,0.007267436927864203,0.007559731590090598,1.2015263292118592,0.465449276174184,0.6198828234102125,0.054970714386987016,0.9684838517319659,60.71209861991907
1.9478184051087661,1.3567551266169322,0.9066133830222689,0.9203191250681093,0.011650580727824798,0.01736084426548676,1.8085147885518449,0.7286574226614677,0.7303168909183543,0.04269554378785222,0.9787138195593638,48.00748247184425
2.391368346309041,1.6940918361901067,0.44917368238147865,0.9443268760811212,0.01782231638208595,0.024658345002438544,1.459047364978179,0.6565243982033796,0.7218216632748575,0.05475931248881208,0.9683725380952168,57.37478112458323
1.1114211321658458,1.9852458830162174,0.2677719083025128,0.8476230287741626,0.006713087895675489,0.006628903585762675,1.2216370110605455,0.5648899566796507,0.7637715252951587,0.05287554977321041,0.9554536874636286,59.40148744690498
0.9207642781035011,2.4736051145492706,0.2564035874490777,0.8658673050956385,0.007229722060070683,0.007186145199634082,1.4112067828378816,0.7092941454592772,0.5276411873328033,0.06659940597118442,0.970356221179724,56.24882990296879
1.7477325078083163,1.403524629391204,0.5372275719742174,0.9306330901785368,0.01191522690338456,0.014847724795408619,1.2070836522030421,0.6812040245200369,0.7052484140688406,0.07143494070679128,0.9594010782082684,43.639379271896175
2.298752035853157,2.185889550578951,0.18873254355287103,0.9066999652253764,0.0072830504249545265,0.009372643041212486,1.2663229388959263,0.5717668582310063,0.7904746615868034,0.07603324223799121,0.9459619248388811,44.73783927955217
1.830563721838261,2.716944240146325,0.27385796464987544,0.8803282702237628,0.008437150011642032,0.008947892821045527,1.0563751290325183,0.601206512684108,0.7922001011909607,0.054135986398894026,0.9534402078055578,45.769837715237045
1.7637485124628207,2.6080109765518475,0.43113220569606003,0.8763074232634338,0.007543907124255018,0.008390183520737103,1.1663314265422786,0.5445590677808864,0.810545741727448,0.057972821787012865,0.9523210429212527,47.986990157251746
1.9242150607454325,2.1686138111315536,0.26198587986893795,0.8917435469204672,0.0071660750385885465,0.0076697314056313045,1.239470995257578,0.35533766238691394,0.5995669236937755,0.06625896892769623,0.9489532434860909,46.79746198220315
2.1621160235347126,1.9041829134758395,0.5614725218377155,0.9452565569496244,0.01773891609287224,0.023775843405103993,1.4326430637286256,0.5526115619506853,0.7853506491768455,0.054461479979816374,0.9578824160309706,56.69859534520792
1.3862046756222908,2.3634309486308913,0.10011417332797902,0.9078522433863233,0.00870951483798897,0.012168838666878729,2.0066951114947247,0.7429014894636734,0.9003987373583761,0.052978260333252876,0.9506975565782828,54.12001919150609
1.9485427866914538,2.6541612778581163,0.5942852822544729,0.9011942430644067,0.008695697578350715,0.013773414440725702,1.7765092914181657,0.47630295994070326,0.7227195083983509,0.06178837877972727,0.9591837208145257,61.7373182781099
2.7566642884551404,1.79311972802099,0.6532251017540986,0.9492964008004106,0.023125257482610094,0.028106548377386416,1.3892412389746924,0.7745447696680205,0.765536853333481,0.04838131099352845,0.9707040549546966,58.37526564407911
1.2504195968028062,2.370509162369711,0.1466257453454474,0.8693196788108042,0.006934023244011623,0.007537195794461295,1.2243493720654497,0.5728030423953981,0.8531939779984374,0.04330322615910216,0.941967150047923,47.589300703162706
1.332137322587697,2.673678463566663,0.43579450207751214,0.8447669056615206,0.00582859412236526,0.005983344317364415,1.0691974708045167,0.33153667024966177,0.7823919966029238,0.05083033976123035,0.9477517850413082,49.69993936576895
2.046891166468877,2.9163359332810437,0.1522166238102496,0.925910169397297,0.01428032280866391,0.01686734977391462,1.589040191067118,0.8664833540430189,0.940206123078424,0.04511349767110344,0.9492888057810427,49.859151197347686
1.2816000392184046,2.265257435019989,0.5129284337239491,0.8615792499338397,0.006658956767183078,0.0063605408218008475,1.2414201764085548,0.49066630276410717,0.796114112385146,0.05659223820379747,0.9429582546978935,47.08781200688403
1.4182335081257849,2.70299562054662,0.6762637783909997,0.873594330655414,0.006829489583676896,0.011275910050741397,1.9331603825180903,0.48862490038446954,0.6271737044352603,0.07746738767693483,0.9621030960631302,39.37450909554792
1.8042172152013676,1.9864896419073559,0.6447772698035301,0.9327802737780897,0.013813495028323365,0.018093204602691985,1.6227861629396694,0.6152096396639727,0.7976426524901202,0.050588382892004256,0.9548663953967252,57.849139811056446
3.601851629653005,1.2113706244981521,0.30776754306324894,0.9605291536559479,0.02867400679690095,0.0317592892253487,1.5737894706184163,0.8146152912806328,0.5659941118736758,0.04839408106389296,0.9884218218941486,59.55093148574442
1.3742915800584665,1.7825600659526153,0.29574401866770483,0.8974128361109938,0.006488802865637161,0.00848056638698933,1.7335322582308332,0.5951506254978784,0.7541643350096028,0.07420884449002306,0.9405715076195875,44.34563111133859
3.6813958380490375,1.4179028053434075,0.2840588758945221,0.9627707317034387,0.030415225468419283,0.03308432655960191,1.486082233614778,0.836228220872127,0.5487391440088775,0.0535144595035874,0.9835173116055057,60.39344405666421
2.0233372758020374,2.437317339215265,0.1201939029144546,0.8959223801125616,0.009012322144564771,0.009622397982425257,1.0277800374547186,0.5956135265418694,0.6480632156990455,0.058257801510916946,0.9610836908288476,43.09074710140208
3.1995520007478113,2.374003428963033,0.7689426407956323,0.9384352904011742,0.018836858996682734,0.02751069395702914,1.817336533074459,0.7443099523615035,0.7530479248335895,0.06160103494351297,0.9737181797040585,54.8219460202061
1.313290934410264,2.2139536667643864,0.5792000199172371,0.8408126716099737,0.00670957615986956,0.0073763979809398405,1.0723003490940357,0.24732369515979097,0.8397052232838433,0.058317032447775426,0.9452205293046795,45.47638418888431
1.6895614020100769,1.4970323668329866,0.7338017256789986,0.9108917868573024,0.009165291680813701,0.013184663286272403,1.3192336097141943,0.5186307127451653,0.750013865440303,0.06993867028630933,0.9513424250062014,46.25683030812521
1.865232684260054,2.4513919742939096,0.41400810815835587,0.9194814258658636,0.009558841041766375,0.015224299049655688,1.7558772425808213,0.5096849480135581,0.7237151125899418,0.06695800515159672,0.9608904712812228,60.97221725046539
1.0068888944184917,1.0950526101353932,0.5406878284162172,0.8790805422097682,0.007510250726834054,0.007873243537864531,1.0419977902571536,0.5581521586278212,0.882277006172651,0.053191989518856904,0.942916972397315,48.034216234379116
1.4357521259702632,3.1275134651210617,0.22184985567326582,0.9015793305087629,0.008851081743553679,0.009511313157237524,1.7027342656539812,0.8471144916250649,0.4775576426112291,0.07393448551926007,0.9734824268557652,50.91152477840513
1.7107341061110206,2.1971832137572145,0.31291036856636195,0.8746042966692558,0.00673823868994561,0.006841388052977464,1.260800205163534,0.3514209903422489,0.5930245699933214,0.0629352814384572,0.9487032228601829,43.50981239208026
1.9179477306390584,2.823381924158423,0.28684803751040716,0.9298948772061851,0.010694851051528429,0.01342364994992102,1.726440217806039,0.7388852283221231,0.7346381658636829,0.05748598381629605,0.9548866990155306,50.68736061144115
1.1730775064451324,1.4754888792111072,0.5862106428004863,0.8826177715896875,0.006908016101953244,0.007674318998376655,1.1542670695606034,0.505266564772696,0.7368103749179686,0.0781167633843696,0.94423595980911,38.27831671460779
1.1422122907657049,1.08824017798807,0.5618557764543314,0.8800165024264088,0.007325037754010749,0.008040298238103654,1.0512948386208139,0.5861630432200113,0.8850676447688682,0.05357717401798245,0.9448559284104625,45.53761251497271
1.5383595648840638,2.229901509012389,0.25411214704400703,0.8653867980303158,0.008727874662957356,0.008334871260248134,0.944180230971365,0.5755727007767952,0.7144766372212319,0.04283189305653839,0.9635505287703572,46.512832038222385
2.711758317791719,1.7256505653260117,0.5497141220825931,0.9509677091241703,0.02263661029448033,0.029485506372339293,1.84823831876063,0.6526363358552376,0.7117578675216709,0.04003162446765428,0.9757944006481153,60.580749918991074
2.3097779310671425,1.9729939856406844,0.637366743724247,0.9474497095575639,0.021249313210974466,0.023003638722576856,1.6687941029372662,1.0075755547324916,0.6391845166259724,0.062223176434471096,0.9641298127045123,47.93975136047621
2.042644826505075,2.3260965305661983,0.370705840163294,0.923925735394141,0.011693285555836869,0.017201997354440026,1.651076826779412,0.5508222397629557,0.8346649591359008,0.051627958327937575,0.9593412293897635,61.12760528861499
1.7258580535041168,2.360956678011995,0.1676883453095725,0.882012037497808,0.008292447833207896,0.008911490514702995,1.0653148770653857,0.6067547661645906,0.8192563939123538,0.04903566916647368,0.9533518615487946,46.71025295209773
3.260244938864001,1.2128992962851386,0.36697185658494796,0.9596789700184036,0.02990775046786422,0.032254062230642276,1.439747807465851,0.8240056886116602,0.5885468934209683,0.042130255222567595,0.9846482470397535,59.63580706576261
2.79464963176807,1.1290010619788726,0.4510340920276232,0.9468494333463611,0.022361579994421364,0.025712453187708307,1.4466741766837896,0.8458511597418252,0.6782834257072193,0.045190848371917655,0.9794778814514961,53.268101262079774
1.181297980602101,2.9045391061870456,0.2680559335728953,0.8631687278684151,0.006453623037549348,0.007327746756205237,1.114141210424447,0.5225805206155045,0.6662816848049387,0.06335504731448363,0.9617382547816548,58.77865915707288
1.8252245374832776,2.096175839616063,0.6597260994733287,0.9324569189308631,0.014316950397569934,0.02052843629859865,1.6857935735117309,0.6361422457465564,0.7450971423892156,0.06088186299651212,0.9575531814895822,55.37014834382478
1.6480689554788703,2.625337635407843,0.48899334124318067,0.9061990161421624,0.009430113698606822,0.011559095646514953,1.396048310547496,0.5776833955164451,0.6515283093374677,0.06447443647565892,0.956625413193254,50.73908410426181
2.689736593517176,2.0138352815600573,0.6245511428998052,0.9434774774472895,0.022035847499584312,0.02834180615880834,1.7421420279682154,0.7098672219985434,0.7343987762801438,0.04528631657086043,0.9711747776168164,59.00025277645557
1.8786235813569645,2.3914497984905347,0.13008982211994607,0.8963491233212565,0.006947384551704127,0.007286365830899271,1.4630244596964992,0.7384460096714174,0.7612050444307771,0.06763929392437375,0.9499762851483217,43.7075662557221
3.728823401553018,1.8482969023331053,0.4933078382005723,0.9596492349494727,0.024611113137630706,0.030077446143015264,1.6491515416287998,0.8386049531996338,0.6112033887327804,0.06079602948473723,0.978611507988411,58.92186837438484
1.252290361183923,2.5651763522507425,0.32761215641984875,0.8292742334366059,0.006080242614310295,0.006098211913757923,0.9873479733475349,0.31437367555660367,0.6486314940324848,0.05096360582740112,0.9579704101420254,49.132251080667864
2.332531221276839,1.1601249827349565,0.4813917205299109,0.9470355518204916,0.016553368432715328,0.017623716182027467,1.373680291253148,0.838480542351069,0.6387772376250282,0.06768857055496567,0.9627674897663403,41.93990416047373
1.9979386714786909,1.3423699584356212,0.8913873202992637,0.9194103778868994,0.009260367851905014,0.015524015985872464,1.7522249067159819,0.6495694803349091,0.6933073725131109,0.06891079235278731,0.9613236977681765,42.461855287748186
2.502099925425843,1.074168504521663,0.656285627563485,0.942825902108388,0.015857604356975495,0.018261701367011395,1.363448369180138,0.8451921836725059,0.6604267310869885,0.056922164691556795,0.9690409176729682,48.77874546656648
1.5582960934725036,2.1870164068019093,0.36001342746655285,0.8728020879519328,0.006660360719552088,0.0076166826631312,1.2282994502459486,0.4073734654164078,0.6016662379167412,0.058470362315101325,0.9620145528562172,51.1038027260166
1.830981959143077,2.7102023111398434,0.4021046381841587,0.908493215771833,0.008120509228438473,0.012690345668753862,2.096060899618647,0.5380738095617521,0.625039528640189,0.07070852602862238,0.963316082390648,55.125065929146714
3.0065348498623607,1.455779750314854,0.478797812849367,0.9493988395087005,0.025374845788999636,0.030045187677273405,1.5318195231091543,0.7886769861396016,0.6152757110406767,0.04038030026706625,0.9825738966620847,57.07495322449101
2.2726589559834256,2.7590382195833816,0.1956834167081167,0.9222118752822266,0.008704876592953858,0.009752399796840982,1.3634831885615775,0.5529665992227593,0.3695279150977508,0.08354489520450503,0.9744422619233044,51.062840151346755
2.4094909975226306,1.6463810041474534,0.6956156579743924,0.9240600346832967,0.012317355364646544,0.021620382126871698,2.0053714348492204,0.5971668586053299,0.7886084693158155,0.05656626700408476,0.9746363870068241,52.543994330229445
1.9427822047460301,1.721064821877925,0.5550172278165416,0.913108983917618,0.010493262865916668,0.017970797454048882,1.965620049154711,0.5649678443369428,0.6954547855699343,0.054840211076603106,0.9688744461409543,48.69758191691098
2.2559985792172097,1.1972881793356656,0.5369436486863295,0.9145935432124596,0.011945172344933802,0.015306609359997987,1.2746500124388591,0.7649099246372371,0.7265016268166344,0.051515887072314394,0.9783438377881433,39.184921847531704
1.797022333646826,2.112380111340677,0.6321849268793767,0.9291782045915203,0.012092273522021054,0.018975271616865394,1.6834056670061783,0.4983601893344087,0.7837136949431638,0.05827888229009032,0.9551192574999111,56.23061680765393
1.444254616127371,2.3100613916375536,0.23256447519826734,0.908871685238548,0.011998484703299298,0.013479370955655318,1.5264413931663177,0.8323327851781918,0.8275628826954409,0.0510779309133191,0.953915443962409,48.30670751162749
1.9585435147740016,2.4497238524471516,0.8026538994377489,0.9084451076998501,0.011109968787619995,0.014977894445422739,1.6303374684916216,0.5749863513130209,0.7226632393216456,0.07468831472839377,0.9541244770377579,49.59367864523401
1.9585435147740016,2.4497238524471516,0.8026538994377489,0.9084451076998501,0.011109968787619995,0.014977894445422739,1.6303374684916216,0.5749863513130209,0.7226632393216456,0.07468831472839377,0.9541244770377579,49.59367864523401
0.8058307174681291,2.8846159767226602,0.16207900079539764,0.8430956617885403,0.0073231889285260065,0.008834937378286565,1.0262251345400952,0.5212712681145713,0.8245812480105774,0.04068063608709586,0.9716398780738169,57.70164441119041
1.7564980624406885,2.730906080292166,0.6931535817130693,0.9341713448896659,0.01987395934173745,0.022323122651400948,1.6283034927708604,0.767682154353889,0.7532136889257157,0.05930036491050229,0.9533009539306136,49.06228082837139
1.1981659705011738,2.513601759598325,0.3967688198885184,0.8331921034361998,0.006310619997123805,0.006867808793256593,1.0103290768684194,0.35815326782168017,0.7112576149228249,0.05159335908801711,0.9546158691006268,50.547295633445295
1.174392116893116,2.716616098392202,0.4700917419743498,0.8676247439644079,0.005531555986059589,0.008860051562226178,1.3341527199631362,0.19771531308544743,0.7937166885880333,0.06493265733269492,0.9432184659888218,47.915724269166546
2.5337665660195605,2.263785860996173,0.6090015409008692,0.9418566097091903,0.021068359080447043,0.0260327709359881,1.5263940060782666,0.9207078302052962,0.6841613254480381,0.059638528640539444,0.9732516802359122,52.24022661704148
0.8932772554738561,2.002374198645267,0.25255488346364147,0.8378519257368244,0.006703124279616442,0.006770009007083632,1.189571159811835,0.5390496894361763,0.7885594999627511,0.0476731568569993,0.9568066823382956,59.70935874212143
3.6953266063723635,1.6057965445959095,0.569660177020261,0.9645383126368495,0.029069390018059728,0.03440918355128606,1.4113905385722143,0.8137520965079738,0.5861721897313792,0.0625057649308301,0.9787971325246259,55.45311913346279
2.126440574855499,2.584255700811471,0.19889717074454516,0.8978795469207466,0.009197925072784791,0.009319353487492164,1.1799170608335965,0.5748047787799089,0.5139719329484479,0.0637448556450392,0.9659100633351149,49.65924256326446
2.126440574855499,2.584255700811471,0.19889717074454516,0.8978795469207466,0.009197925072784791,0.009319353487492164,1.1799170608335965,0.5748047787799089,0.5139719329484479,0.0637448556450392,0.9659100633351149,49.65924256326446
1.208306261379764,2.2335267106614367,0.6687923811098702,0.8469625933524958,0.006969960098434678,0.008470286634101744,1.171302983191218,0.2862759519221098,0.9030121766798007,0.059800402582214245,0.9436446387536093,48.214120467752274
1.5768036790727575,2.0039969247993685,0.6930792680499631,0.9203644290095279,0.010140586548825927,0.015924587982653976,1.7739500946538866,0.5328552117786136,0.7693798797642815,0.06139861486755829,0.9512133547818414,52.84107810002605
2.4194956877973444,1.1340441517625524,0.7869386620835633,0.9417609842932446,0.016898390914427068,0.019108855603901822,1.5501076401814637,0.9357441787778031,0.6435320169897042,0.05235723089617282,0.9725523113558159,39.37354689351359
2.949210992642226,1.4695940881788405,0.6408245600555127,0.9437903355324851,0.02112362362497227,0.025531084733294893,1.8159130672075268,0.9716686941469103,0.544437287168406,0.053273932729646735,0.9874279327417137,54.16072461897622
1.3278957330909305,2.8690259436268994,0.2983940443945368,0.8746823445228067,0.005832186351077995,0.0055718829061251664,1.3987282342654939,0.3722816593219761,0.639087314182229,0.0656541763132086,0.945842996409262,45.98680313359792
1.3278957330909305,2.8690259436268994,0.2983940443945368,0.8746823445228067,0.005832186351077995,0.0055718829061251664,1.3987282342654939,0.3722816593219761,0.639087314182229,0.0656541763132086,0.945842996409262,45.98680313359792
1.0438018097022828,1.6818008862803069,0.6008804700351651,0.874096423496324,0.006536689262711959,0.0073744981702175616,1.1780290560789195,0.47482871249728825,0.7468007527098599,0.07832151454649429,0.9432308566747833,46.660756314803464
1.312835317490495,2.537252797263356,0.28086449547438475,0.84323492311581,0.0069793995810477115,0.006169226659547189,1.0425529018002488,0.5441555720044414,0.6752612125097434,0.04648208097921393,0.9657258633738491,56.54667422724868
2.067554728219012,2.335376067923849,0.7788803439275601,0.9156584139981442,0.01128880996698192,0.01514079164189294,1.8154418691144223,0.5969135711967968,0.7137297707458206,0.07742366970405208,0.9520132369526662,50.72544893084889
3.713876954131093,1.3321410765083652,0.3143096913604405,0.9623824348678895,0.03023222699357589,0.03309393946441396,1.5284813313715628,0.8267586551345498,0.5571280219208473,0.0504023860186944,0.9847411234971628,60.5358023867612
3.713876954131093,1.3321410765083652,0.3143096913604405,0.9623824348678895,0.03023222699357589,0.03309393946441396,1.5284813313715628,0.8267586551345498,0.5571280219208473,0.0504023860186944,0.9847411234971628,60.5358023867612
1.9723169347668135,2.2086540658076625,0.17412643223021224,0.9185783132400043,0.009458155326977712,0.010590083516540205,1.4136892199049051,0.782024647368289,0.7738340042392872,0.05846530473562835,0.9543024638744529,47.56848064002751
1.4913561285198385,2.0171586649082798,0.2936907364306454,0.9069929623044923,0.0057955870659977295,0.010002145877758176,2.031368063889889,0.4758040499450315,0.6630784476753708,0.08867608191480518,0.9510181764713144,53.59585815732178
2.2764638764325724,1.565027854286611,0.6504564319956697,0.9283109945328802,0.014806488781480219,0.019790180421646937,1.6980138583809397,0.7686729595970592,0.6421775476123024,0.06574509516025093,0.9659320180572941,47.65584076669946
2.2764638764325724,1.565027854286611,0.6504564319956697,0.9283109945328802,0.014806488781480219,0.019790180421646937,1.6980138583809397,0.7686729595970592,0.6421775476123024,0.06574509516025093,0.9659320180572941,47.65584076669946
1.408052653727038,2.5103161007884403,0.3441742321253933,0.8897183087405441,0.008568920676380489,0.01010022186566364,1.5855595192242202,0.7195543972998599,0.5628093087594689,0.07144499845307649,0.9695039367723087,51.683452268454516
1.202664053480472,2.6817404897324733,0.29649301120333926,0.8874951578921098,0.006973331685563271,0.0075813650631915,1.614244967456229,0.6750542715044008,0.6486809752064864,0.07416039082974754,0.9557811144052938,50.15310102687805
2.0456643022377965,1.4119128206961786,0.40792533528938174,0.9390888750047551,0.01753423502912988,0.021450303094381312,1.8910811119289597,0.6900918616095929,0.45378003702409825,0.06022494616383294,0.9852512724347617,57.199311764927685
2.0456643022377965,1.4119128206961786,0.40792533528938174,0.9390888750047551,0.01753423502912988,0.021450303094381312,1.8910811119289597,0.6900918616095929,0.45378003702409825,0.06022494616383294,0.9852512724347617,57.199311764927685
2.419201257315782,2.243883915907083,0.3176625360326727,0.911007544682005,0.01065198427402222,0.011749712432158397,1.222788047849134,0.752882181888665,0.6594243869293013,0.06568520654366107,0.9629430132160104,48.957343718460656
1.5120528802334592,2.3589285230641006,0.3210933412254122,0.8615775277291958,0.005768925687000729,0.006157758666387221,1.2831637154696478,0.5251565755784475,0.7799053666062544,0.06421689335073448,0.9505031367391584,46.846840847849705
2.1327393238593637,1.302673955003185,0.4179806289290889,0.9412518039749113,0.0175896255611037,0.02123603578729941,1.8418196568512004,0.7008185598024745,0.4639475439929201,0.05923822727478081,0.9842435372478302,56.54924434157568
2.1327393238593637,1.302673955003185,0.4179806289290889,0.9412518039749113,0.0175896255611037,0.02123603578729941,1.8418196568512004,0.7008185598024745,0.4639475439929201,0.05923822727478081,0.9842435372478302,56.54924434157568
1.5762212131135642,2.6388182167643484,0.467161507165562,0.8666614168426147,0.0055183819884810515,0.009445673299419187,1.520432607442222,0.3718686308340968,0.5986391449551897,0.07862582589148315,0.9688968854098459,50.42783079014375
3.7917398369174666,1.4583579367386097,0.333169180350318,0.9636326672432246,0.02961659309208702,0.03341949006905887,1.6094885725995662,0.8059952279500433,0.5843303313611778,0.051106840446269994,0.9811139915977062,60.163708896212135
3.7917398369174666,1.4583579367386097,0.333169180350318,0.9636326672432246,0.02961659309208702,0.03341949006905887,1.6094885725995662,0.8059952279500433,0.5843303313611778,0.051106840446269994,0.9811139915977062,60.163708896212135
1.1013851907865733,2.3388414814623935,0.25866900404729415,0.8742422128495522,0.007031729478737163,0.006906886706244943,1.3709694549792768,0.6814210637849333,0.7174080448896443,0.061180965344406944,0.9541659943650314,52.017206619129674
1.488397366878045,2.0751658946556297,0.39408666197301445,0.8668317190529569,0.00787630111606929,0.00777773606906863,0.9632286078202063,0.5290073329271257,0.8496053227277753,0.04652569297244576,0.951058273778393,43.60889530860377
2.739951758470998,1.0413206609699692,0.502226672368138,0.9493694373211914,0.020632626846324054,0.021735253542397432,1.4170183674817747,0.9956454008470597,0.6812170930753816,0.05210261881230202,0.9684703896485326,45.444557028571104
2.739951758470998,1.0413206609699692,0.502226672368138,0.9493694373211914,0.020632626846324054,0.021735253542397432,1.4170183674817747,0.9956454008470597,0.6812170930753816,0.05210261881230202,0.9684703896485326,45.444557028571104
2.08659507016495,1.8617611789565536,0.3028412878305533,0.921032999658134,0.008784417717748181,0.011720925341153259,1.3131276400315945,0.5501224147720281,0.8096242753777625,0.0631261254454389,0.9486501301837609,51.84704094285521
2.260914884410684,1.5668843325049762,0.6485228317890203,0.9222242155008741,0.011466996409499355,0.01893468095356746,1.735730542769701,0.65919041987861,0.7743825152408189,0.06494711024026133,0.9673917658380805,47.57563522228597
2.260914884410684,1.5668843325049762,0.6485228317890203,0.9222242155008741,0.011466996409499355,0.01893468095356746,1.735730542769701,0.65919041987861,0.7743825152408189,0.06494711024026133,0.9673917658380805,47.57563522228597
1.7230134726977862,3.1044030134232825,0.34072380087490894,0.9057169354121506,0.007201768556975791,0.009350837437486603,1.9037071479686853,0.4053131722085472,0.5742147711199017,0.07677649278190146,0.9509108655878968,41.65426346779673
